1,-200.0,0.08986905912080637,200,0.0001
2,-200.0,0.06498066340398509,200,0.0001
3,-200.0,0.04437757028354099,200,0.0001
4,-200.0,0.040669181340344945,200,0.0001
5,-200.0,0.042054241841105976,200,0.0001
6,-200.0,0.0448351631614787,200,9.99e-05
7,-200.0,0.06492277059543994,200,9.980010000000001e-05
8,-200.0,0.07624440723171574,200,9.970029990000001e-05
9,-200.0,0.060320119095849806,200,9.960059960010001e-05
10,-200.0,0.1273655032829265,200,9.950099900049991e-05
11,-200.0,0.11282260100502754,200,9.94014980014994e-05
12,-200.0,0.16877510053600417,200,9.930209650349791e-05
13,-200.0,0.16893088386335875,200,9.920279440699441e-05
14,-200.0,0.20940609691111603,200,9.910359161258741e-05
15,-200.0,0.22383755521994317,200,9.900448802097483e-05
16,-200.0,0.2885026623684098,200,9.890548353295386e-05
17,-175.0,0.3210178099077062,175,9.88065780494209e-05
18,-200.0,0.29526339438278226,200,9.870777147137147e-05
19,-200.0,0.3722382473462494,200,9.860906369990011e-05
20,-200.0,0.41654521054588256,200,9.85104546362002e-05
21,-200.0,0.45933746883762067,200,9.8411944181564e-05
22,-200.0,0.5067009982827585,200,9.831353223738244e-05
23,-200.0,0.5373795186833012,200,9.821521870514505e-05
24,-200.0,0.4784237767814193,200,9.81170034864399e-05
25,-200.0,0.672433069703402,200,9.801888648295346e-05
26,-200.0,0.5522543994360604,200,9.792086759647051e-05
27,-200.0,0.759648285554722,200,9.782294672887403e-05
28,-200.0,0.674416073593311,200,9.772512378214515e-05
29,-200.0,0.7758299886179156,200,9.762739865836301e-05
30,-200.0,0.8008374341751915,200,9.752977125970466e-05
31,-200.0,0.8397302061109804,200,9.743224148844495e-05
32,-200.0,0.9372501740395092,200,9.73348092469565e-05
33,-200.0,0.902636172802886,200,9.723747443770954e-05
34,-200.0,1.2349315579724498,200,9.714023696327183e-05
35,-200.0,1.0488699345453643,200,9.704309672630856e-05
36,-200.0,0.9483236444741487,200,9.694605362958225e-05
37,-200.0,1.2359234805428423,200,9.684910757595267e-05
38,-200.0,0.956902715517208,200,9.675225846837672e-05
39,-200.0,1.2315118174697273,200,9.665550620990834e-05
40,-200.0,1.521583271175623,200,9.655885070369844e-05
41,-200.0,1.126202782734763,200,9.646229185299473e-05
42,-200.0,1.4082973322528414,200,9.636582956114173e-05
43,-200.0,0.7851389127620496,200,9.62694637315806e-05
44,-200.0,1.1402570062526503,200,9.617319426784902e-05
45,-200.0,1.066874213695992,200,9.607702107358116e-05
46,-200.0,1.085502929664217,200,9.598094405250758e-05
47,-200.0,1.3979482706123962,200,9.588496310845507e-05
48,-200.0,1.6482069228612817,200,9.578907814534661e-05
49,-200.0,2.3211504944507033,200,9.569328906720127e-05
50,-200.0,2.061669856738299,200,9.559759577813406e-05
51,-200.0,1.566854732845677,200,9.550199818235592e-05
52,-200.0,2.3089721120428295,200,9.540649618417357e-05
53,-200.0,2.1110569054214285,200,9.53110896879894e-05
54,-200.0,1.9325346443708986,200,9.521577859830141e-05
55,-200.0,2.138538329740986,200,9.512056281970311e-05
56,-200.0,2.660902619343251,200,9.502544225688341e-05
57,-200.0,1.801291997586377,200,9.493041681462653e-05
58,-200.0,2.11554500882281,200,9.48354863978119e-05
59,-200.0,1.921681344988756,200,9.474065091141409e-05
60,-200.0,2.3295712549518792,200,9.464591026050267e-05
61,-200.0,2.4693773613404484,200,9.455126435024217e-05
62,-200.0,2.1034531551692637,200,9.445671308589193e-05
63,-200.0,1.9326782465772703,200,9.436225637280604e-05
64,-200.0,2.959725957256742,200,9.426789411643323e-05
65,-200.0,2.9374585322523488,200,9.41736262223168e-05
66,-176.0,2.914669024567543,176,9.407945259609448e-05
67,-200.0,3.2762994479294867,200,9.398537314349839e-05
68,-200.0,3.6575603458750994,200,9.389138777035489e-05
69,-200.0,3.2151291426084936,200,9.379749638258453e-05
70,-200.0,2.8073048031516374,200,9.370369888620194e-05
71,-200.0,2.6279148913780226,200,9.360999518731574e-05
72,-200.0,3.101872727870941,200,9.351638519212843e-05
73,-200.0,2.236210792493075,200,9.34228688069363e-05
74,-200.0,3.2584756402764468,200,9.332944593812936e-05
75,-200.0,2.590820789150894,200,9.323611649219123e-05
76,-200.0,2.803495172751136,200,9.314288037569904e-05
77,-200.0,3.085541655165143,200,9.304973749532334e-05
78,-200.0,3.454067459758371,200,9.295668775782802e-05
79,-200.0,3.8387589628156276,200,9.286373107007019e-05
80,-200.0,3.2418914218246937,200,9.277086733900011e-05
81,-200.0,2.58008157631848,200,9.267809647166111e-05
82,-200.0,2.7977278641657906,200,9.258541837518945e-05
83,-200.0,2.9991451601404697,200,9.249283295681426e-05
84,-200.0,2.5180094641353934,200,9.240034012385745e-05
85,-200.0,3.0918579694768416,200,9.230793978373359e-05
86,-200.0,3.54547149351798,200,9.221563184394985e-05
87,-200.0,2.934664976831991,200,9.21234162121059e-05
88,-200.0,4.511707763364538,200,9.20312927958938e-05
89,-200.0,2.9611791797028855,200,9.19392615030979e-05
90,-200.0,2.733170217163861,200,9.184732224159481e-05
91,-200.0,3.9887788631161674,200,9.175547491935321e-05
92,-200.0,3.872124520391226,200,9.166371944443386e-05
93,-200.0,3.7715346641931684,200,9.157205572498943e-05
94,-200.0,3.5963265824038535,200,9.148048366926444e-05
95,-200.0,4.237027069069445,200,9.138900318559518e-05
96,-200.0,3.3276657097833233,200,9.129761418240959e-05
97,-200.0,4.017540343063883,200,9.120631656822718e-05
98,-200.0,2.881668966822326,200,9.111511025165896e-05
99,-200.0,3.2263417376112193,200,9.102399514140729e-05
100,-200.0,2.750933633702807,200,9.093297114626589e-05
101,-200.0,3.9271590094268323,200,9.084203817511962e-05
102,-200.0,4.055163489570841,200,9.075119613694451e-05
103,-200.0,5.105666911182925,200,9.066044494080756e-05
104,-200.0,5.097310637542978,200,9.056978449586675e-05
105,-200.0,3.7173611120134593,200,9.047921471137089e-05
106,-200.0,4.136065487987362,200,9.038873549665951e-05
107,-200.0,2.8491056118858977,200,9.029834676116286e-05
108,-200.0,3.855052771763876,200,9.02080484144017e-05
109,-200.0,3.491143447360955,200,9.011784036598729e-05
110,-200.0,4.432709170589224,200,9.002772252562131e-05
111,-200.0,3.94650104099419,200,8.993769480309569e-05
112,-200.0,4.128576561729424,200,8.98477571082926e-05
113,-200.0,3.7425119612319393,200,8.97579093511843e-05
114,-200.0,5.138589406744577,200,8.966815144183312e-05
115,-200.0,5.404887619055808,200,8.957848329039128e-05
116,-200.0,2.8468665231065824,200,8.948890480710089e-05
117,-200.0,3.391126885768026,200,8.939941590229378e-05
118,-200.0,3.999524390483275,200,8.931001648639149e-05
119,-200.0,4.5156391581706705,200,8.92207064699051e-05
120,-200.0,5.187126959515735,200,8.913148576343518e-05
121,-200.0,3.940988802998327,200,8.904235427767175e-05
122,-200.0,4.901892859684303,200,8.895331192339408e-05
123,-200.0,3.8605814739642663,200,8.886435861147069e-05
124,-200.0,3.915823373105377,200,8.877549425285921e-05
125,-200.0,3.631861028643325,200,8.868671875860635e-05
126,-200.0,5.349170317510143,200,8.859803203984775e-05
127,-200.0,4.913847292270511,200,8.85094340078079e-05
128,-200.0,4.6404564506514,200,8.842092457380009e-05
129,-200.0,4.158827432584949,200,8.833250364922628e-05
130,-200.0,5.191899073664099,200,8.824417114557706e-05
131,-200.0,5.727594113587402,200,8.815592697443149e-05
132,-200.0,3.8621194323012604,200,8.806777104745705e-05
133,-200.0,3.762679398704786,200,8.79797032764096e-05
134,-200.0,3.9322171135572717,200,8.789172357313319e-05
135,-200.0,5.280727141005919,200,8.780383184956006e-05
136,-200.0,4.012107540452853,200,8.77160280177105e-05
137,-200.0,4.619262491511181,200,8.76283119896928e-05
138,-200.0,4.865812059217133,200,8.75406836777031e-05
139,-200.0,3.2743109314609318,200,8.74531429940254e-05
140,-200.0,5.038683372703381,200,8.736568985103138e-05
141,-200.0,5.267719057016075,200,8.727832416118035e-05
142,-200.0,3.8159421666618436,200,8.719104583701917e-05
143,-200.0,3.842329397550784,200,8.710385479118215e-05
144,-200.0,3.255193613618612,200,8.701675093639097e-05
145,-200.0,5.252462353021838,200,8.692973418545459e-05
146,-200.0,3.7286803398653863,200,8.684280445126913e-05
147,-200.0,3.7531705283978956,200,8.675596164681786e-05
148,-200.0,4.530897993128747,200,8.666920568517104e-05
149,-200.0,6.090484085502103,200,8.658253647948587e-05
150,-200.0,3.7231391684152184,200,8.649595394300638e-05
151,-200.0,3.932205833364278,200,8.640945798906337e-05
152,-200.0,3.512266210129019,200,8.632304853107431e-05
153,-200.0,3.9208437572326513,200,8.623672548254323e-05
154,-200.0,5.719371805009432,200,8.615048875706068e-05
155,-200.0,5.232806077972055,200,8.606433826830362e-05
156,-200.0,3.7744154281681404,200,8.597827393003532e-05
157,-200.0,3.3214015378640034,200,8.589229565610528e-05
158,-200.0,7.556788711417466,200,8.580640336044918e-05
159,-200.0,5.00846951904241,200,8.572059695708873e-05
160,-200.0,4.754780443704221,200,8.563487636013164e-05
161,-200.0,4.820623808898963,200,8.554924148377151e-05
162,-200.0,4.105979867009446,200,8.546369224228775e-05
163,-200.0,5.808998431148939,200,8.537822855004546e-05
164,-200.0,6.30221509271767,200,8.529285032149542e-05
165,-200.0,4.736902546531055,200,8.520755747117393e-05
166,-200.0,5.626546042598784,200,8.512234991370275e-05
167,-200.0,4.331702551855706,200,8.503722756378905e-05
168,-200.0,5.255815556971356,200,8.495219033622527e-05
169,-200.0,5.299417011882179,200,8.486723814588903e-05
170,-200.0,3.55516636229353,200,8.478237090774315e-05
171,-200.0,5.095849817916751,200,8.46975885368354e-05
172,-200.0,2.8245591615652668,200,8.461289094829857e-05
173,-200.0,5.5349290086748075,200,8.452827805735027e-05
174,-200.0,7.188794026216492,200,8.444374977929292e-05
175,-200.0,5.672298750621267,200,8.435930602951363e-05
176,-200.0,5.110888346564025,200,8.427494672348411e-05
177,-200.0,5.87168553521391,200,8.419067177676063e-05
178,-200.0,5.868193960478529,200,8.410648110498388e-05
179,-200.0,5.357652847813442,200,8.402237462387889e-05
180,-200.0,7.038585762460716,200,8.393835224925501e-05
181,-200.0,4.796860306765884,200,8.385441389700575e-05
182,-200.0,4.197541324305348,200,8.377055948310875e-05
183,-200.0,4.262181655894965,200,8.368678892362564e-05
184,-200.0,4.520693608177826,200,8.360310213470201e-05
185,-101.0,5.736981475615118,101,8.351949903256732e-05
186,-200.0,6.123142905412242,200,8.343597953353475e-05
187,-200.0,3.822944777784869,200,8.33525435540012e-05
188,-200.0,5.110574996820651,200,8.32691910104472e-05
189,-200.0,7.6127702466771,200,8.318592181943675e-05
190,-178.0,5.633115262954674,178,8.310273589761732e-05
191,-200.0,4.562458578576334,200,8.30196331617197e-05
192,-200.0,5.313825191855431,200,8.293661352855798e-05
193,-140.0,5.279897053207137,140,8.285367691502942e-05
194,-200.0,4.95529348293785,200,8.277082323811439e-05
195,-200.0,5.514505600892007,200,8.268805241487628e-05
196,-200.0,4.9788481582747774,200,8.26053643624614e-05
197,-200.0,5.373539232667536,200,8.252275899809894e-05
198,-200.0,5.114258871609345,200,8.244023623910085e-05
199,-200.0,4.7471265769563615,200,8.235779600286175e-05
200,-200.0,4.088442272196989,200,8.22754382068589e-05
